year,flujo,macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,lv4,lit_lv4,total_millones,top_paises_lv1,tva_lv1,top_paises_lv2,tva_lv2,top_paises_lv3,tva_lv3,top_paises_lv4,tva_lv4
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181117,"Manzanas, peras y membrillos",NA,NA,212.4,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Italia, Francia, Marruecos",NA,"Italia, Francia, Marruecos",NA
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181118,Plátano,NA,NA,6.28,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Portugal, Francia, Rumanía",NA,"Portugal, Francia, Rumanía",NA
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181119,Almendras y avellanas,NA,NA,668.39,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Italia",NA,"Alemania, Francia, Italia",NA
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181120,Uva,NA,NA,436.43,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Reino Unido, Alemania, Francia",NA,"Reino Unido, Alemania, Francia",NA
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181121,Las demás frutas frescas y desecadas y demás fr,NA,NA,1372.47,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181122,Frutas congeladas,NA,NA,84.86,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Francia, Alemania, Reino Unido",NA,"Francia, Alemania, Reino Unido",NA
2021,E,Agroalimentario,18,Frutas,1811,Frutas,181123,Frutas conservadas provisionalmente y cortezas,NA,NA,56.64,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Reino Unido",NA,"Alemania, Francia, Portugal",NA,"Alemania, Francia, Portugal",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191111,Tomate,NA,NA,40.47,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Portugal, Países Bajos",NA,"Francia, Portugal, Países Bajos",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191112,Aceituna,NA,NA,693.63,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Estados Unidos, Italia, Rusia",NA,"Estados Unidos, Italia, Rusia",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191113,Esparragos,NA,NA,13.99,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Suecia, Dinamarca",NA,"Francia, Suecia, Dinamarca",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191114,Las demás hortalizas,NA,NA,657.2,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Portugal",NA,"Francia, Estados Unidos, Portugal",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191115,Zumos,NA,NA,597.59,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Reino Unido, Alemania",NA,"Francia, Reino Unido, Alemania",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191116,Confituras y mermeladas,NA,NA,228.62,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Alemania, Francia, Países Bajos",NA,"Alemania, Francia, Países Bajos",NA
2021,E,Agroalimentario,19,Conservas vegetales,1911,Conservas vegetales,191117,Las demás frutas,NA,NA,468.19,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Alemania, Países Bajos",NA,"Francia, Alemania, Países Bajos",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201111,Agua,NA,NA,62.81,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Francia, Portugal, Marruecos",NA,"Francia, Portugal, Marruecos",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201112,Bebidas refrescantes,NA,NA,420.81,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Portugal, Reino Unido, Francia",NA,"Portugal, Reino Unido, Francia",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201113,Cerveza,NA,NA,272.96,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Reino Unido, China, Portugal",NA,"Reino Unido, China, Portugal",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201114,Mosto,NA,NA,293.23,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Italia, Francia, China",NA,"Italia, Francia, China",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201115,Vino,NA,NA,2890.54,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Alemania, Estados Unidos",NA,"Reino Unido, Alemania, Estados Unidos",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201116,Vermut y vino aromátizado,NA,NA,77.14,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Estados Unidos, Francia, Japón",NA,"Estados Unidos, Francia, Japón",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201117,Otras bebidas fermentadas,NA,NA,32.86,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Estados Unidos, Chile, China",NA,"Estados Unidos, Chile, China",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201118,Bebidas espirituosas,NA,NA,863.11,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Filipinas, Alemania, Reino Unido",NA,"Filipinas, Alemania, Reino Unido",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201119,Alcohol,NA,NA,257.59,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Francia, Grecia, Portugal",NA,"Francia, Grecia, Portugal",NA
2021,E,Agroalimentario,20,Vinos y bebidas,2011,Vinos y bebidas,201120,Vinagre y sucedáneos,NA,NA,46.47,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA,"Estados Unidos, Reino Unido, Francia",NA,"Estados Unidos, Reino Unido, Francia",NA
2021,E,Agroalimentario,21,Tabaco,2111,Tabaco,211111,Tabaco,NA,NA,236.59,"Alemania, Portugal, Indeterminado Extra.",NA,"Alemania, Portugal, Indeterminado Extra.",NA,"Alemania, Portugal, Indeterminado Extra.",NA,"Alemania, Portugal, Indeterminado Extra.",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221111,Aceite de soja,NA,NA,508.68,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Marruecos, Argelia, Reino Unido",NA,"Marruecos, Argelia, Reino Unido",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221112,Aceite de oliva,NA,NA,708.69,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Estados Unidos, Italia, Portugal",NA,"Estados Unidos, Italia, Portugal",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221113,Aceite de girasol,NA,NA,294.02,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221114,Margarina,NA,NA,186.71,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221115,Las demás grasas y aceites animales,NA,NA,95.22,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Francia, Italia, Países Bajos",NA,"Francia, Italia, Países Bajos",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221116,"Las demas grasas y aceites vegetales, y de orig",NA,NA,425.52,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Estados Unidos, Francia, Portugal",NA,"Estados Unidos, Francia, Portugal",NA
2021,E,Agroalimentario,22,Grasas y aceites,2211,Grasas y aceites,221117,Residuos,NA,NA,373.91,"Portugal, Marruecos, Estados Unidos",NA,"Portugal, Marruecos, Estados Unidos",NA,"Países Bajos, Portugal, Francia",NA,"Países Bajos, Portugal, Francia",NA
2021,E,Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231111,Soja,NA,NA,5.01,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Turquía, Portugal, Francia",NA,"Turquía, Portugal, Francia",NA
2021,E,Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231112,Girasol,NA,NA,91.19,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Rusia, Ucrania",NA,"Francia, Rusia, Ucrania",NA
2021,E,Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231113,Otros productos del cápitulo 12,NA,NA,432.87,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Italia, Portugal",NA,"Francia, Italia, Portugal",NA
2021,E,Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231114,Forrajes,NA,NA,438.72,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Emiratos Árabes Unidos, Arabia Saudí, China",NA,"Emiratos Árabes Unidos, Arabia Saudí, China",NA
2021,E,Agroalimentario,23,"Semillas, oleaginosas, mandíoca y forraje",2311,"Semillas, oleaginosas, mandíoca y forraje",231115,Mandioca,NA,NA,50.41,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Emiratos Árabes Unidos, Arabia Saudí",NA,"Francia, Alemania, Reino Unido",NA,"Francia, Alemania, Reino Unido",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241111,Café,NA,NA,307.57,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Portugal, Suiza, Francia",NA,"Portugal, Suiza, Francia",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241112,Extractos de café,NA,NA,396.7,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Reino Unido, Francia, Alemania",NA,"Reino Unido, Francia, Alemania",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241113,Sucedaneos de café,NA,NA,6.75,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Francia, Portugal, Túnez",NA,"Francia, Portugal, Túnez",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241114,Té,NA,NA,54.12,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Alemania",NA,"Portugal, Francia, Alemania",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241115,Cacao,NA,NA,245.03,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Estados Unidos, Italia, Francia",NA,"Estados Unidos, Italia, Francia",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241116,Azucar,NA,NA,111.81,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Francia, Portugal, Reino Unido",NA,"Francia, Portugal, Reino Unido",NA
2021,E,Agroalimentario,24,"Café, té, cacao y azucar",2411,"Café, té, cacao y azucar",241117,Melazas,NA,NA,9.34,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA,"Francia, Italia, Alemania",NA,"Francia, Italia, Alemania",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251111,Miel,NA,NA,109.36,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Alemania, Arabia Saudí",NA,"Francia, Alemania, Arabia Saudí",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251112,Extractos y jugos y otros productos de origen a,NA,NA,12.29,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Alemania, Italia",NA,"Estados Unidos, Alemania, Italia",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251113,Levaduras,NA,NA,39.29,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Chile",NA,"Francia, Portugal, Chile",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251114,Otras preparaciones alimenticias,NA,NA,841.74,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251115,Especias,NA,NA,358.99,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Francia, Reino Unido",NA,"Estados Unidos, Francia, Reino Unido",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251116,"Gomas, resinas y demás jugos y extractos vegeta",NA,NA,610.83,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Alemania, Dinamarca",NA,"Estados Unidos, Alemania, Dinamarca",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251117,Articulos sin cacao de confitería,NA,NA,603.58,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Francia, Reino Unido",NA,"Estados Unidos, Francia, Reino Unido",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251118,Chocolate y preparaciones alimenticias con caca,NA,NA,499.46,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Reino Unido",NA,"Francia, Portugal, Reino Unido",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251119,Pastas alimenticias,NA,NA,165.86,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Países Bajos",NA,"Francia, Portugal, Países Bajos",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251120,"Panadería, pastelería y galletería",NA,NA,1291.11,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Portugal, Francia, Reino Unido",NA,"Portugal, Francia, Reino Unido",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251121,Otras preparaciones a base de harina y cereales,NA,NA,561.59,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Italia, Portugal",NA,"Francia, Italia, Portugal",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251122,Salsas y sopas,NA,NA,543.78,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Reino Unido, Italia",NA,"Francia, Reino Unido, Italia",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251123,Helados,NA,NA,159.41,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Portugal, Italia, Francia",NA,"Portugal, Italia, Francia",NA
2021,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251124,Batidos y postres lácteos,NA,NA,104.14,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Portugal, Reino Unido, Italia",NA,"Portugal, Reino Unido, Italia",NA
2021,E,Agroalimentario,AR,AgricolasSinClasificar,AARR,AgricolasSinClasificar,RESTO,AgricolasSinClasificar,NA,NA,393.8,"China, Francia, Alemania",NA,"China, Francia, Alemania",NA,"China, Francia, Alemania",NA,"China, Francia, Alemania",NA
2021,E,Industrial,2,PRODUCTOS ENERGETICOS,21,CARBON,210,CARBON,2100,CARBON,120.32,"Avituallamiento Extra., Francia, Portugal",NA,"Francia, Italia, Marruecos",NA,"Francia, Italia, Marruecos",NA,"Francia, Italia, Marruecos",NA
2021,E,Industrial,2,PRODUCTOS ENERGETICOS,22,PETROLEO Y DERIVADOS,220,PETROLEO Y DERIVADOS,2200,PETROLEO Y DERIVADOS,14372.99,"Avituallamiento Extra., Francia, Portugal",NA,"Avituallamiento Extra., Avituallamiento Intra., Estados Unidos",NA,"Avituallamiento Extra., Avituallamiento Intra., Estados Unidos",NA,"Avituallamiento Extra., Avituallamiento Intra., Estados Unidos",NA
2021,E,Industrial,2,PRODUCTOS ENERGETICOS,23,GAS,230,GAS,2300,GAS,1076.2,"Avituallamiento Extra., Francia, Portugal",NA,"Marruecos, China, Países Bajos",NA,"Marruecos, China, Países Bajos",NA,"Marruecos, China, Países Bajos",NA
2021,E,Industrial,2,PRODUCTOS ENERGETICOS,24,CORRIENTE ELECTRICA,240,CORRIENTE ELECTRICA,2400,CORRIENTE ELECTRICA,2628.72,"Avituallamiento Extra., Francia, Portugal",NA,"Portugal, Francia, Marruecos",NA,"Portugal, Francia, Marruecos",NA,"Portugal, Francia, Marruecos",NA
2021,E,Industrial,3,MATERIAS PRIMAS,31,MAT. PRIMAS ANIMALES Y VEGETAL,310,MAT. PRIMAS ANIMALES Y VEGETAL,3100,MAT. PRIMAS ANIMALES Y VEGETAL,3452.73,"China, Francia, Portugal",NA,"Francia, Portugal, Alemania",NA,"Francia, Portugal, Alemania",NA,"Francia, Portugal, Alemania",NA
2021,E,Industrial,3,MATERIAS PRIMAS,32,MENAS Y MINERALES,320,MENAS Y MINERALES,3200,MENAS Y MINERALES,4790.71,"China, Francia, Portugal",NA,"China, Portugal, Francia",NA,"China, Portugal, Francia",NA,"China, Portugal, Francia",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,41,METALES NO FERROSOS,410,METALES NO FERROSOS,4100,METALES NO FERROSOS,7439.66,"Francia, Alemania, Italia",NA,"Francia, Italia, Alemania",NA,"Francia, Italia, Alemania",NA,"Francia, Italia, Alemania",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,42,HIERRO Y ACERO,420,HIERRO Y ACERO,4200,HIERRO Y ACERO,9816.54,"Francia, Alemania, Italia",NA,"Francia, Italia, Portugal",NA,"Francia, Italia, Portugal",NA,"Francia, Italia, Portugal",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,431,PRODUCTOS QUIMICOS ORGANICOS,4310,PRODUCTOS QUIMICOS ORGANICOS,4521.26,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,432,PRODUCTOS QUIMICOS INORGANICOS,4320,PRODUCTOS QUIMICOS INORGANICOS,1261.73,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Portugal, Brasil",NA,"Francia, Portugal, Brasil",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,433,MEDICAMENTOS,4330,MEDICAMENTOS,12105.36,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Suiza, Alemania, Francia",NA,"Suiza, Alemania, Francia",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,434,PLASTICOS,4341,MATERIAS PRIMAS PLASTICAS,6739.8,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Italia, Portugal",NA,"Francia, Italia, Alemania",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,434,PLASTICOS,4342,MANUFACTURAS PLASTICAS,6014.18,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Italia, Portugal",NA,"Francia, Portugal, Alemania",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,435,ABONOS,4350,ABONOS,1051.47,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Portugal, Brasil",NA,"Francia, Portugal, Brasil",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,436,COLORANTES Y CURTIENTES,4360,COLORANTES Y CURTIENTES,2929.34,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Italia, Alemania, Francia",NA,"Italia, Alemania, Francia",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,437,ACEITES ESENCIALES Y PERFUMADO,4370,ACEITES ESENCIALES Y PERFUMADO,5459.71,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Portugal",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,438,OTROS PRODUCTOS QUIMICOS,4380,OTROS PRODUCTOS QUIMICOS,5535.92,"Francia, Alemania, Italia",NA,"Francia, Alemania, Italia",NA,"Italia, Francia, Países Bajos",NA,"Italia, Francia, Países Bajos",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,441,PAPEL,4410,PAPEL,4414.59,"Francia, Alemania, Italia",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Italia",NA,"Francia, Portugal, Italia",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4421,CAL Y CEMENTO,1115.9,"Francia, Alemania, Italia",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Reino Unido, Estados Unidos",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4422,OTROS MAT. DE CONSTRUCCION,5454.77,"Francia, Alemania, Italia",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Estados Unidos, Reino Unido",NA,"Estados Unidos, Francia, Reino Unido",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4423,VIDRIO,749.31,"Francia, Alemania, Italia",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Estados Unidos, Reino Unido",NA,"Francia, Portugal, Alemania",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,443,NEUMATICOS Y CAMARAS,4430,NEUMATICOS Y CAMARAS,2310.01,"Francia, Alemania, Italia",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Portugal",NA
2021,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,444,RESTO OTRAS SEMIMANUFACTURAS,4440,RESTO OTRAS SEMIMANUFACTURAS,2347.41,"Francia, Alemania, Italia",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Alemania",NA,"Francia, Portugal, Alemania",NA
2021,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,511,MAQUINARIAS AGRICOLA,5110,MAQUINARIAS AGRICOLA,617.79,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Estados Unidos",NA,"Portugal, Francia, Estados Unidos",NA,"Portugal, Francia, Estados Unidos",NA
2021,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,512,MAQUINARIA OBRAS PUBLICAS,5120,MAQUINARIA OBRAS PUBLICAS,526.58,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Estados Unidos",NA,"Portugal, Francia, Alemania",NA,"Portugal, Francia, Alemania",NA
2021,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,513,MAQUINARIA TEXTIL,5130,MAQUINARIA TEXTIL,300.99,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Estados Unidos",NA,"Estados Unidos, Alemania, Francia",NA,"Estados Unidos, Alemania, Francia",NA
2021,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,514,MAQUINARIA PARA TRABAJAR METAL,5140,MAQUINARIA PARA TRABAJAR METAL,1186.84,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Estados Unidos",NA,"Alemania, Estados Unidos, Italia",NA,"Alemania, Estados Unidos, Italia",NA
2021,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,515,MAQ. PARA CIERTAS INDUSTRIAS,5150,MAQ. PARA CIERTAS INDUSTRIAS,2242.14,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Estados Unidos",NA,"Estados Unidos, Francia, Alemania",NA,"Estados Unidos, Francia, Alemania",NA
2021,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,516,MAQ. PARA USO GRAL INDUSTRIA,5160,MAQ. PARA USO GRAL INDUSTRIA,10426.24,"Francia, Alemania, Portugal",NA,"Francia, Alemania, Estados Unidos",NA,"Francia, Alemania, Estados Unidos",NA,"Francia, Alemania, Estados Unidos",NA
2021,E,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,521,EQUIPO DE OFICINA,5210,EQUIPO DE OFICINA,430.25,"Francia, Alemania, Portugal",NA,"Portugal, Alemania, Francia",NA,"Portugal, Francia, Estados Unidos",NA,"Portugal, Francia, Estados Unidos",NA
2021,E,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,522,MAQ. AUTOMATIZACION DATOS,5220,MAQ. AUTOMATIZACION DATOS,1074.43,"Francia, Alemania, Portugal",NA,"Portugal, Alemania, Francia",NA,"Portugal, Alemania, Francia",NA,"Portugal, Alemania, Francia",NA
2021,E,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,523,EQUIPO TELECOMUNICACION,5230,EQUIPO TELECOMUNICACION,1375.07,"Francia, Alemania, Portugal",NA,"Portugal, Alemania, Francia",NA,"Alemania, Portugal, Francia",NA,"Alemania, Portugal, Francia",NA
