"year","flujo","macro_sector","lv1","lit_lv1","lv2","lit_lv2","lv3","lit_lv3","total_millones","top_paises_lv1","tva_lv1","top_paises_lv2","tva_lv2","top_paises_lv3","tva_lv3"
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181113","Melocotón y nectarina",1027.4,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Italia",9.7
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181114","Fresas",788.53,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Alemania, Reino Unido, Francia",10.3
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181115","Los demás frutos rojos",1123.48,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Alemania, Países Bajos, Reino Unido",13.7
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181116","Caquis",248.16,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Italia",9.6
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181117","Manzanas, peras y membrillos",195.34,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Francia, Marruecos, Italia",-6.2
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181118","Plátano",112.04,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Portugal, Francia, Marruecos",693.5
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181119","Almendras y avellanas",697.53,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Italia",31.7
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181120","Uva",448.37,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Alemania, Reino Unido, Portugal",-2.1
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181121","Las demás frutas frescas y desecadas y demás fr",1619.99,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Francia, Alemania, Portugal",9
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181122","Frutas congeladas",79.48,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Francia, Alemania, Reino Unido",-3.3
2024,"E","Agroalimentario","18","Frutas","1811","Frutas","181123","Frutas conservadas provisionalmente y cortezas",102.64,"Alemania, Francia, Reino Unido",7.1,"Alemania, Francia, Reino Unido",7.1,"Francia, Alemania, Portugal",38.9
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191111","Tomate",602.7,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Alemania, Francia, Reino Unido",521.9
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191112","Aceituna",978.56,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Estados Unidos, Italia, Rusia",20
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191113","Esparragos",15.74,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Francia, Italia, Suecia",15
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191114","Las demás hortalizas",978.84,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Francia, Portugal, Reino Unido",9.7
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191115","Zumos",914.73,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",18.9
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191116","Confituras y mermeladas",245.68,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Francia, Alemania, Portugal",10.5
2024,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191117","Las demás frutas",489.84,"Francia, Reino Unido, Alemania",27.6,"Francia, Reino Unido, Alemania",27.6,"Francia, Alemania, Países Bajos",-2.3
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201111","Agua",48.85,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Francia, Portugal, Andorra",-40
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201112","Bebidas refrescantes",606.69,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Portugal, Francia, Reino Unido",17.5
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201113","Cerveza",302.61,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Cuba, China, Reino Unido",-6.7
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201114","Mosto",379.14,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Italia, Francia, China",18.1
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201115","Vino",2977.71,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Alemania, Estados Unidos, Reino Unido",1.4
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201116","Vermut y vino aromátizado",88.96,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Estados Unidos, Francia, Japón",10.4
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201117","Otras bebidas fermentadas",36.63,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Portugal, Estados Unidos, Reino Unido",21.5
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201118","Bebidas espirituosas",1039.99,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Filipinas, Alemania, Reino Unido",2.5
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201119","Alcohol",406.03,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Francia, Grecia, Italia",-10
2024,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201120","Vinagre y sucedáneos",67.14,"Francia, Alemania, Reino Unido",2.5,"Francia, Alemania, Reino Unido",2.5,"Estados Unidos, Reino Unido, Italia",21.8
2024,"E","Agroalimentario","21","Tabaco","2111","Tabaco","211111","Tabaco",447.44,"Indeterminado Extra., Alemania, Portugal",8.1,"Indeterminado Extra., Alemania, Portugal",8.1,"Indeterminado Extra., Alemania, Portugal",8.1
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221111","Aceite de soja",299.36,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Marruecos, Italia, Países Bajos",-19.9
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221112","Aceite de oliva",6580.09,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",46.3
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221113","Aceite de girasol",361.78,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Portugal, Estados Unidos, Francia",-14.5
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221114","Margarina",339.07,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Francia, Portugal, Estados Unidos",4.9
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221115","Las demás grasas y aceites animales",112.83,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Italia, Francia, Países Bajos",4.9
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221116","Las demas grasas y aceites vegetales, y de orig",649.72,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",-6.6
2024,"E","Agroalimentario","22","Grasas y aceites","2211","Grasas y aceites","221117","Residuos",346.98,"Italia, Estados Unidos, Francia",26.1,"Italia, Estados Unidos, Francia",26.1,"Suecia, Portugal, Países Bajos",-26.4
2024,"E","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231111","Soja",2.91,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Portugal, Arabia Saudí",-5.5,"Portugal, Francia, Reino Unido",-15.2
2024,"E","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231112","Girasol",77.33,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Ucrania, Rusia",-37.3
2024,"E","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231113","Otros productos del cápitulo 12",424.34,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Portugal, Arabia Saudí",-5.5,"Portugal, Francia, Alemania",5.9
2024,"E","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231114","Forrajes",239.49,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Portugal, Arabia Saudí",-5.5,"Arabia Saudí, Emiratos Árabes Unidos, China",-7.1
2024,"E","Agroalimentario","23","Semillas, oleaginosas, mandíoca y forraje","2311","Semillas, oleaginosas, mandíoca y forraje","231115","Mandioca",33.4,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Portugal, Arabia Saudí",-5.5,"Francia, Reino Unido, Alemania",-11
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241111","Café",372.5,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",-4.3
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241112","Extractos de café",656.72,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Reino Unido, Francia, Polonia",10.4
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241113","Sucedaneos de café",4.71,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Portugal, Túnez, Francia",13.7
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241114","Té",67.9,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Portugal, Francia, Alemania",29.4
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241115","Cacao",559.24,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Francia, Italia, Estados Unidos",88.8
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241116","Azucar",171.99,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",4.3
2024,"E","Agroalimentario","24","Café, té, cacao y azucar","2411","Café, té, cacao y azucar","241117","Melazas",7.46,"Francia, Portugal, Italia",21.9,"Francia, Portugal, Italia",21.9,"Portugal, Finlandia, Francia",-0.5
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251111","Miel",99.42,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Alemania, Portugal",-7.3
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251112","Extractos y jugos y otros productos de origen a",18.56,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Italia",-0.7
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251113","Levaduras",53.54,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Noruega",2.7
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251114","Otras preparaciones alimenticias",1329.79,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Alemania",-5.5
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251115","Especias",497.3,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Estados Unidos, Francia, Reino Unido",10.9
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251116","Gomas, resinas y demás jugos y extractos vegeta",584.28,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Estados Unidos, Alemania, Francia",-1.5
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251117","Articulos sin cacao de confitería",942.44,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Estados Unidos, Francia, Alemania",2.1
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251118","Chocolate y preparaciones alimenticias con caca",801.3,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Alemania",15.5
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251119","Pastas alimenticias",247,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Italia",0.1
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251120","Panadería, pastelería y galletería",2043.22,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Portugal, Francia, Reino Unido",9.6
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251121","Otras preparaciones a base de harina y cereales",752.89,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",2.8
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251122","Salsas y sopas",838.52,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Francia, Reino Unido, Italia",8.2
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251123","Helados",339.98,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Luxemburgo, Portugal, Francia",5.1
2024,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251124","Batidos y postres lácteos",174.37,"Francia, Portugal, Reino Unido",4.4,"Francia, Portugal, Reino Unido",4.4,"Portugal, Italia, Francia",4.3
2024,"E","Agroalimentario","AR","AgricolasSinClasificar","AARR","AgricolasSinClasificar","RESTO","AgricolasSinClasificar",386.35,"China, Alemania, Francia",-8.1,"China, Alemania, Francia",-8.1,"China, Alemania, Francia",-8.1
2025,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111111","Animales vivos de bovinos",228.02,"Francia, Portugal, Italia",-4.9,"Portugal, Italia, Francia",9.1,"Marruecos, Portugal, Líbano",-12.9
2025,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111112","Carne fresca o refrigerada de  bovino",1356.61,"Francia, Portugal, Italia",-4.9,"Portugal, Italia, Francia",9.1,"Portugal, Italia, Argelia",15.9
2025,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111113","Carne congelada de  bovino",229.52,"Francia, Portugal, Italia",-4.9,"Portugal, Italia, Francia",9.1,"Portugal, Francia, Marruecos",5.3
2025,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111114","Preparaciones y despojos de  bovino",42.59,"Francia, Portugal, Italia",-4.9,"Portugal, Italia, Francia",9.1,"Francia, Portugal, Reino Unido",-5.5
2025,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111115","Despojos de bovino",73.37,"Francia, Portugal, Italia",-4.9,"Portugal, Italia, Francia",9.1,"Portugal, Francia, Japón",0.6
2025,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111211","Animales vivos de  ovino-caprino",181.7,"Francia, Portugal, Italia",-4.9,"Argelia, Francia, Italia",-0.6,"Argelia, Marruecos, Alemania",-22.1
2025,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111212","Carne de ovino-caprino",377.31,"Francia, Portugal, Italia",-4.9,"Argelia, Francia, Italia",-0.6,"Francia, Argelia, Italia",14.3
2025,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111213","Preparaciones de  ovino-caprino",3.37,"Francia, Portugal, Italia",-4.9,"Argelia, Francia, Italia",-0.6,"Francia, Portugal, Países Bajos",13.2
2025,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111214","Despojos",15.62,"Francia, Portugal, Italia",-4.9,"Argelia, Francia, Italia",-0.6,"Grecia, Italia, Francia",3.1
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111311","Animales vivos de porcino",198.75,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"Portugal, Italia, Alemania",-2.6
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111312","Carne fresca y refrigerada de porcino",2730.72,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"Italia, Francia, Portugal",-16
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111313","Carne congelada de  porcino",2614.18,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"Japón, China, Corea del Sur",-8.2
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111314","Tocino de porcino",131.9,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"Filipinas, Vietnam, Alemania",-11.1
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111315","Jamones y paleta de porcino",747.7,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"Francia, Alemania, Portugal",-2.6
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111316","Preparaciones de  porcino",922.76,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"Francia, Reino Unido, Portugal",-3
2025,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111317","Despojos de  porcino",731.26,"Francia, Portugal, Italia",-4.9,"Francia, China, Italia",-9.9,"China, Filipinas, Francia",-7.7
