macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,codigo_nc8
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01013000
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01019000
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01061100
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01061200
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01061410
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01061490
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01061900
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01062000
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01063100
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01063200
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01063910
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01063980
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01064100
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01064900
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111511,Otros animales vivos,01069000
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02050020
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02050080
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02068010
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02068091
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02069010
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02069091
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02081010
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02081090
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02085000
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02089030
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02089060
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02089070
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02089098
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109100
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109291
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109292
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109299
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109910
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109985
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,02109990
Agroalimentario,11,Sectores Cárnicos,1115,Otros animales,111512,Carne de otros animales,16029031
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04011010
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04011090
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04012011
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04012019
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04012091
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04012099
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04014010
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04014090
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04015011
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04015019
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04015031
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04015039
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04015091
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04015099
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04021011
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04021019
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04021091
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04021099
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022111
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022118
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022191
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022199
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022911
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022915
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022919
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022991
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04022999
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029110
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029130
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029151
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029159
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029199
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029910
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029931
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029939
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029991
Agroalimentario,12,Lácteos,1211,Lácteos,121111,Leche,04029999
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04051011
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04051019
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04051030
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04051050
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04051090
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04052010
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04052030
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04052090
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04059010
Agroalimentario,12,Lácteos,1211,Lácteos,121112,Mantequilla,04059090
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04061030
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04061050
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04061080
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04062000
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04063010
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04063031
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04063039
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04063090
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04064010
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04064050
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04064090
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069001
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069013
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069015
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069017
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069018
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069021
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069023
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069025
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069029
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069032
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069035
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069039
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069050
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069061
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069063
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069069
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069073
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069074
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069075
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069076
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069078
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069079
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069081
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069082
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069084
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069085
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069086
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069089
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069092
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069093
Agroalimentario,12,Lácteos,1211,Lácteos,121113,Quesos,04069099
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032011
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032013
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032019
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032031
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032033
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032039
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032041
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032049
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032051
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032053
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032059
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032091
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032093
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04032099
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039011
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039013
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039019
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039031
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039033
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039039
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039051
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039053
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039059
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039061
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039063
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039069
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039071
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039073
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039079
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039091
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039093
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04039099
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041002
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041004
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041006
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041012
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041014
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041016
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041026
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041032
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041036
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041048
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041052
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041076
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041078
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041082
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04041084
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04049021
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04049023
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04049029
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04049081
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04049083
Agroalimentario,12,Lácteos,1211,Lácteos,121114,Yogures y lactosueros,04049089
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03011100
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03011900
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019110
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019190
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019210
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019230
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019290
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019300
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019410
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019490
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019911
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019917
Agroalimentario,13,Pesca,1311,Pesca,131111,Peces vivos,03019985
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03021110
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03021120
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03021180
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03021300
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03021400
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03021900
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022110
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022130
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022200
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022300
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022400
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022910
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03022980
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023110
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023190
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023210
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023290
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023390
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023410
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023490
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023511
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023519
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023591
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023599
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023690
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023920
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03023980
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024100
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024200
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024310
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024330
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024390
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024400
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024510
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024590
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024600
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024700
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024919
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03024990
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025110
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025190
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025200
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025300
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025411
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025415
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025419
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025490
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025600
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025910
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025920
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025930
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025940
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03025990
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03027100
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03027200
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03027300
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03027400
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03027900
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028115
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028130
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028140
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028150
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028170
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028200
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028300
Agroalimentario,13,Pesca,1311,Pesca,131112,Pescado fresco,03028410
